Count,Lityear,Year,Season,Site,Stand,Plot,Treatment,N,P,Ca,Basket,Total_Mass,Leaf_Mass,Basket_Type,Basket_Area,Total_Mass_g_m2,Sorted,ACPE,ACRU,ACSA3,ACSP2,BE_sp,BEAL2,BEPA,BEPO,FAGR,FRAM2,PIRU,PO_sp,POGR4,POTR5,PRPE2,PRSE2,QURU,SOAM3,TIAM,TSCA,VILA11,Unknown,Seeds,Nonleaf,OTHER_Spring,Other,Twigs <16mm,Twigs 16-30mm,Problematic,Comments
9630,2022,2022,Fall,JB,JBO,4,C,0,0,0,C1,61.23,61.12,1,0.23,266.21,Y,1.07,,51.06,,,4.05,,,3.88,,,,,,,,,,,,,1.06,,0.11,,,,,,
9631,2022,2022,Fall,JB,JBO,4,C,0,0,0,C3,54.04,54.04,1,0.23,234.95,Y,0.69,,50.75,,,,,,2.60,,,,,,,,,,,,,,,,,,,,,
9632,2022,2023,Spring,BEF,C1,1,P,0,1,0,A1,16.15,NA,1,0.23,70.22,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9633,2022,2023,Spring,BEF,C1,1,P,0,1,0,A3,21.34,NA,1,0.23,92.78,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9634,2022,2023,Spring,BEF,C1,1,P,0,1,0,B2,10.24,NA,1,0.23,44.52,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9635,2022,2023,Spring,BEF,C1,1,P,0,1,0,C1,20.83,NA,1,0.23,90.57,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9636,2022,2023,Spring,BEF,C1,1,P,0,1,0,C3,6.49,NA,2,0.19,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9637,2022,2023,Spring,BEF,C1,2,N,1,0,0,A1,8.5,NA,1,0.23,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9638,2022,2023,Spring,BEF,C1,2,N,1,0,0,A3,16.9,NA,1,0.23,73.65,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9639,2022,2023,Spring,BEF,C1,2,N,1,0,0,B2,11.36,NA,1,0.23,49.39,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9640,2022,2023,Spring,BEF,C1,2,N,1,0,0,C1,NA,NA,1,0.23,#VALUE!,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9641,2022,2023,Spring,BEF,C1,2,N,1,0,0,C3,13.74,NA,1,0.23,59.74,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9642,2022,2023,Spring,BEF,C1,3,C,0,0,0,A1,29.14,NA,1,0.23,126.70,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9643,2022,2023,Spring,BEF,C1,3,C,0,0,0,A3,16.27,NA,1,0.23,70.74,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9644,2022,2023,Spring,BEF,C1,3,C,0,0,0,B2,39.53,NA,1,0.23,171.87,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9645,2022,2023,Spring,BEF,C1,3,C,0,0,0,C1,11.1,NA,1,0.23,48.26,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9646,2022,2023,Spring,BEF,C1,3,C,0,0,0,C3,19.82,NA,1,0.23,86.17,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9647,2022,2023,Spring,BEF,C1,4,NP,1,1,0,A1,15.09,NA,1,0.23,65.61,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9648,2022,2023,Spring,BEF,C1,4,NP,1,1,0,A3,22.5,NA,2,0.19,118.21,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9649,2022,2023,Spring,BEF,C1,4,NP,1,1,0,B2,14.8,NA,1,0.23,64.35,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9650,2022,2023,Spring,BEF,C1,4,NP,1,1,0,C1,8.69,NA,1,0.23,37.78,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9651,2022,2023,Spring,BEF,C1,4,NP,1,1,0,C3,11.07,NA,1,0.23,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9652,2022,2023,Spring,BEF,C2,1,NP,1,1,0,A1,11.1,NA,1,0.23,48.13,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9653,2022,2023,Spring,BEF,C2,1,NP,1,1,0,A3,10.9,NA,1,0.23,47.52,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9654,2022,2023,Spring,BEF,C2,1,NP,1,1,0,B2,10.8,NA,1,0.23,47.09,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9655,2022,2023,Spring,BEF,C2,1,NP,1,1,0,C1,7.5,NA,1,0.23,32.65,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9656,2022,2023,Spring,BEF,C2,1,NP,1,1,0,C3,10.7,NA,1,0.23,46.65,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9657,2022,2023,Spring,BEF,C2,2,C,0,0,0,A1,NA,NA,1,0.23,#VALUE!,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9658,2022,2023,Spring,BEF,C2,2,C,0,0,0,A3,15.1,NA,1,0.23,65.78,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9659,2022,2023,Spring,BEF,C2,2,C,0,0,0,B2,12.8,NA,1,0.23,55.78,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9660,2022,2023,Spring,BEF,C2,2,C,0,0,0,C1,5.4,NA,1,0.23,23.61,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9661,2022,2023,Spring,BEF,C2,2,C,0,0,0,C3,7.1,NA,1,0.23,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9662,2022,2023,Spring,BEF,C2,3,P,0,1,1,A1,13.2,NA,1,0.23,57.52,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9663,2022,2023,Spring,BEF,C2,3,P,0,1,1,A3,5.2,NA,1,0.23,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9664,2022,2023,Spring,BEF,C2,3,P,0,1,1,B2,19.4,NA,1,0.23,84.48,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9665,2022,2023,Spring,BEF,C2,3,P,0,1,1,C1,NA,NA,1,0.23,#VALUE!,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9666,2022,2023,Spring,BEF,C2,3,P,0,1,1,C3,12.9,NA,1,0.23,56.22,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9667,2022,2023,Spring,BEF,C2,4,N,1,0,0,A1,8.3,NA,1,0.23,36.22,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9668,2022,2023,Spring,BEF,C2,4,N,1,0,0,A3,51.3,NA,1,0.23,223.13,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9669,2022,2023,Spring,BEF,C2,4,N,1,0,0,B2,8.7,NA,1,0.23,37.96,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9670,2022,2023,Spring,BEF,C2,4,N,1,0,0,C1,7.4,NA,1,0.23,32.30,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9671,2022,2023,Spring,BEF,C2,4,N,1,0,0,C3,17.0,NA,1,0.23,74.04,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9672,2022,2023,Spring,BEF,C3,1,NP,1,1,0,A1,4.1,NA,2,0.19,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9673,2022,2023,Spring,BEF,C3,1,NP,1,1,0,A3,24.3,NA,2,0.19,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9674,2022,2023,Spring,BEF,C3,1,NP,1,1,0,B2,11.2,NA,1,0.23,48.78,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9675,2022,2023,Spring,BEF,C3,1,NP,1,1,0,C1,15.3,NA,1,0.23,66.65,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9676,2022,2023,Spring,BEF,C3,1,NP,1,1,0,C3,12.2,NA,1,0.23,52.83,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9677,2022,2023,Spring,BEF,C3,2,P,0,1,0,A1,NA,NA,2,0.19,#VALUE!,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9678,2022,2023,Spring,BEF,C3,2,P,0,1,0,A3,8.7,NA,1,0.23,37.96,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9679,2022,2023,Spring,BEF,C3,2,P,0,1,0,B2,NA,NA,2,0.19,#VALUE!,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9680,2022,2023,Spring,BEF,C3,2,P,0,1,0,C1,7.1,NA,1,0.23,31.00,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9681,2022,2023,Spring,BEF,C3,2,P,0,1,0,C3,6.6,NA,1,0.23,28.83,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9682,2022,2023,Spring,BEF,C3,3,N,1,0,0,A1,9.7,NA,1,0.23,42.30,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9683,2022,2023,Spring,BEF,C3,3,N,1,0,0,A3,NA,NA,1,0.23,#VALUE!,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9684,2022,2023,Spring,BEF,C3,3,N,1,0,0,B2,11.8,NA,2,0.19,62.26,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9685,2022,2023,Spring,BEF,C3,3,N,1,0,0,C1,11.4,NA,1,0.23,49.70,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9686,2022,2023,Spring,BEF,C3,3,N,1,0,0,C3,7.8,NA,1,0.23,34.04,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9687,2022,2023,Spring,BEF,C3,4,C,0,0,0,A1,6.2,NA,1,0.23,27.09,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9688,2022,2023,Spring,BEF,C3,4,C,0,0,0,A3,15.9,NA,1,0.23,69.26,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9689,2022,2023,Spring,BEF,C3,4,C,0,0,0,B2,6.0,NA,1,0.23,26.22,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9690,2022,2023,Spring,BEF,C3,4,C,0,0,0,C1,6.2,NA,2,0.19,32.79,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9691,2022,2023,Spring,BEF,C3,4,C,0,0,0,C3,27.2,NA,1,0.23,118.39,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9692,2022,2023,Spring,BEF,C4,1,NP,1,1,0,A1,8.9,NA,1,0.23,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9693,2022,2023,Spring,BEF,C4,1,NP,1,1,0,A3,6.4,NA,1,0.23,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9694,2022,2023,Spring,BEF,C4,1,NP,1,1,0,B2,6.5,NA,1,0.23,28.39,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9695,2022,2023,Spring,BEF,C4,1,NP,1,1,0,C1,8.1,NA,1,0.23,35.35,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9696,2022,2023,Spring,BEF,C4,1,NP,1,1,0,C3,7.3,NA,2,0.19,38.58,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9697,2022,2023,Spring,BEF,C4,2,N,1,0,0,A1,7.5,NA,1,0.23,32.74,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9698,2022,2023,Spring,BEF,C4,2,N,1,0,0,A3,4.8,NA,1,0.23,21.00,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9699,2022,2023,Spring,BEF,C4,2,N,1,0,0,B2,3.8,NA,2,0.19,20.16,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9700,2022,2023,Spring,BEF,C4,2,N,1,0,0,C1,NA,NA,1,0.23,#VALUE!,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9701,2022,2023,Spring,BEF,C4,2,N,1,0,0,C3,6.6,NA,2,0.19,34.89,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9702,2022,2023,Spring,BEF,C4,3,C,0,0,0,A1,7.2,NA,1,0.23,31.43,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9703,2022,2023,Spring,BEF,C4,3,C,0,0,0,A3,NA,NA,2,0.19,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9704,2022,2023,Spring,BEF,C4,3,C,0,0,0,B2,11.3,NA,1,0.23,49.26,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9705,2022,2023,Spring,BEF,C4,3,C,0,0,0,C1,5.0,NA,1,0.23,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9706,2022,2023,Spring,BEF,C4,3,C,0,0,0,C3,6.0,NA,1,0.23,26.22,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9707,2022,2023,Spring,BEF,C4,4,P,0,1,0,A1,NA,NA,2,0.19,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9708,2022,2023,Spring,BEF,C4,4,P,0,1,0,A3,7.4,NA,2,0.19,39.11,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9709,2022,2023,Spring,BEF,C4,4,P,0,1,0,B2,NA,NA,1,0.23,#VALUE!,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9710,2022,2023,Spring,BEF,C4,4,P,0,1,0,C1,NA,NA,2,0.19,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9711,2022,2023,Spring,BEF,C4,4,P,0,1,0,C3,11.5,NA,1,0.23,50.13,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9712,2022,2023,Spring,BEF,C5,1,C,0,0,0,A1,17.7,NA,1,0.23,77.09,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9713,2022,2023,Spring,BEF,C5,1,C,0,0,0,A3,8.2,NA,1,0.23,35.78,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9714,2022,2023,Spring,BEF,C5,1,C,0,0,0,B2,18.1,NA,1,0.23,78.83,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9715,2022,2023,Spring,BEF,C5,1,C,0,0,0,C1,3.9,NA,1,0.23,17.09,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9716,2022,2023,Spring,BEF,C5,1,C,0,0,0,C3,12.9,NA,1,0.23,56.22,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9717,2022,2023,Spring,BEF,C5,2,NP,1,1,0,A1,6.9,NA,1,0.23,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9718,2022,2023,Spring,BEF,C5,2,NP,1,1,0,A3,8.0,NA,1,0.23,34.91,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9719,2022,2023,Spring,BEF,C5,2,NP,1,1,0,B2,5.6,NA,1,0.23,24.48,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9720,2022,2023,Spring,BEF,C5,2,NP,1,1,0,C1,30.4,NA,1,0.23,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9721,2022,2023,Spring,BEF,C5,2,NP,1,1,0,C3,10.4,NA,1,0.23,45.35,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9722,2022,2023,Spring,BEF,C5,3,N,1,0,0,A1,5.3,NA,1,0.23,23.17,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9723,2022,2023,Spring,BEF,C5,3,N,1,0,0,A3,53.6,NA,1,0.23,233.17,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9724,2022,2023,Spring,BEF,C5,3,N,1,0,0,B2,8.1,NA,1,0.23,35.35,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9725,2022,2023,Spring,BEF,C5,3,N,1,0,0,C1,45.0,NA,1,0.23,195.78,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9726,2022,2023,Spring,BEF,C5,3,N,1,0,0,C3,14.4,NA,1,0.23,62.74,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9727,2022,2023,Spring,BEF,C5,4,P,0,1,0,A1,4.5,NA,1,0.23,19.70,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9728,2022,2023,Spring,BEF,C5,4,P,0,1,0,A3,NA,NA,1,0.23,#VALUE!,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9729,2022,2023,Spring,BEF,C5,4,P,0,1,0,B2,NA,NA,1,0.23,#VALUE!,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9730,2022,2023,Spring,BEF,C5,4,P,0,1,0,C1,NA,NA,1,0.23,#VALUE!,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9731,2022,2023,Spring,BEF,C5,4,P,0,1,0,C3,4.6,NA,1,0.23,20.13,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9732,2022,2023,Spring,BEF,C6,1,NP,1,1,0,A1,10.5,NA,1,0.23,45.78,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
9733,2022,2023,Spring,BEF,C6,1,NP,1,1,0,A3,7.0,NA,1,0.23,30.57,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
